trial_number,receive_time,node,ts,px,py,yaw,temp
12,1778100814.669711,2,39735,,,,
12,1778100814.675634,2,39745,,,,
12,1778100814.6857116,2,39755,,,,
12,1778100814.7004342,2,39765,,,,
12,1778100814.7064767,2,39775,,,,
12,1778100814.7154894,2,39785,,,,
12,1778100814.7268014,2,39795,,,,
12,1778100814.740495,2,39805,,,,
12,1778100814.7454336,2,39815,,,,
12,1778100814.7553713,2,39825,,,,
12,1778100814.7700775,2,39835,,,,
12,1778100814.7756696,2,39845,,,,
12,1778100814.790748,2,39855,,,,
12,1778100814.797919,2,39865,,,,
12,1778100814.807739,2,39875,,,,
12,1778100814.8165023,2,39885,,,,
12,1778100814.8287206,2,39895,,,,
12,1778100814.8356514,2,39905,,,,
12,1778100814.8486304,2,39915,,,,
12,1778100814.8553655,2,39925,,,,
12,1778100814.865502,2,39935,,,,
12,1778100814.875305,2,39945,,,,
12,1778100814.887461,2,39955,,,,
12,1778100814.8990297,2,39965,,,,
12,1778100814.9054382,2,39975,,,,
12,1778100814.9155133,2,39985,,,,
12,1778100814.929384,2,39995,,,,
12,1778100814.9397173,2,40005,,,,
12,1778100814.9506097,2,40015,,,,
12,1778100814.9555397,2,40025,,,,
12,1778100814.9683545,2,40035,,,,
12,1778100814.9776676,2,40045,,,,
12,1778100814.9898074,2,40055,,,,
12,1778100814.9971085,2,40065,,,,
12,1778100815.0060089,2,40075,,,,
12,1778100815.015488,2,40085,,,,
12,1778100815.0255642,2,40095,,,,
12,1778100815.0387087,2,40105,,,,
12,1778100815.045411,2,40115,,,,
12,1778100815.0579183,2,40125,,,,
12,1778100815.0656898,2,40135,,,,
12,1778100815.078767,2,40145,,,,
12,1778100815.0880046,2,40155,,,,
12,1778100815.0957696,2,40165,,,,
12,1778100815.1115613,2,40175,,,,
12,1778100815.115906,2,40185,,,,
12,1778100815.1278927,2,40195,,,,
12,1778100815.1440887,2,40205,,,,
12,1778100815.146089,2,40215,,,,
12,1778100815.1555033,2,40225,,,,
12,1778100815.1655972,2,40235,,,,
12,1778100815.1755595,2,40245,,,,
12,1778100815.1857235,2,40255,,,,
12,1778100815.1957045,2,40265,,,,
12,1778100815.2111657,2,40275,,,,
12,1778100815.2158244,2,40285,,,,
12,1778100815.2317731,2,40295,,,,
12,1778100815.2390356,2,40305,,,,
12,1778100815.2454553,2,40315,,,,
12,1778100815.2638087,2,40325,,,,
12,1778100815.26786,2,40335,,,,
12,1778100815.283893,2,40345,,,,
12,1778100815.2869751,2,40355,,,,
12,1778100815.2960527,2,40365,,,,
12,1778100815.3081424,2,40375,,,,
12,1778100815.3166168,2,40385,,,,
12,1778100815.3254633,2,40395,,,,
12,1778100815.3371289,2,40405,,,,
12,1778100815.3459163,2,40415,,,,
12,1778100815.3578227,2,40425,,,,
12,1778100815.3668258,2,40435,,,,
12,1778100815.3752513,2,40445,,,,
12,1778100815.3857129,2,40455,,,,
12,1778100815.3953526,2,40465,,,,
12,1778100815.4116209,2,40475,,,,
12,1778100815.4164453,2,40485,,,,
12,1778100815.4267488,2,40495,,,,
12,1778100815.4355872,2,40505,,,,
12,1778100815.450667,2,40515,,,,
12,1778100815.4584467,2,40525,,,,
12,1778100815.4671402,2,40535,,,,
12,1778100815.4754937,2,40545,,,,
12,1778100815.4880726,2,40555,,,,
12,1778100815.495834,2,40565,,,,
12,1778100815.5079017,2,40575,,,,
12,1778100815.5193796,2,40585,,,,
12,1778100815.5265782,2,40595,,,,
12,1778100815.5397882,2,40605,,,,
12,1778100815.5486145,2,40615,,,,
12,1778100815.5578864,2,40625,,,,
12,1778100815.5654202,2,40635,,,,
12,1778100815.5761302,2,40645,,,,
12,1778100815.5880675,2,40655,,,,
12,1778100815.5957325,2,40665,,,,
12,1778100815.6055176,2,40675,,,,
12,1778100815.6205652,2,40685,,,,
12,1778100815.625998,2,40695,,,,
12,1778100815.645143,2,40705,,,,
12,1778100815.6517792,2,40715,,,,
12,1778100815.657058,2,40725,,,,
12,1778100815.6660092,2,40735,,,,
12,1778100815.6753902,2,40745,,,,
12,1778100815.6858494,2,40755,,,,
12,1778100815.6975942,2,40765,,,,
12,1778100815.7067392,2,40775,,,,
12,1778100815.7186654,2,40785,,,,
12,1778100815.7253854,2,40795,,,,
12,1778100815.7355523,2,40805,,,,
12,1778100815.7476768,2,40815,,,,
12,1778100815.7577364,2,40825,,,,
12,1778100815.7655454,2,40835,,,,
12,1778100815.7760236,2,40845,,,,
12,1778100815.7864337,2,40855,,,,
12,1778100815.796876,2,40865,,,,
12,1778100815.8078084,2,40875,,,,
12,1778100815.8170054,2,40885,,,,
12,1778100815.826346,2,40895,,,,
12,1778100815.8384037,2,40905,,,,
12,1778100815.8621314,2,40915,,,,
12,1778100815.8664014,2,40925,,,,
12,1778100815.8664265,2,40935,,,,
12,1778100815.8753304,2,40945,,,,
12,1778100815.8856144,2,40955,,,,
12,1778100815.8954625,2,40965,,,,
12,1778100815.906181,2,40975,,,,
12,1778100815.9155242,2,40985,,,,
12,1778100815.9298143,2,40995,,,,
12,1778100815.9397774,2,41005,,,,
12,1778100815.94674,2,41015,,,,
12,1778100815.9607878,2,41025,,,,
12,1778100815.9677668,2,41035,,,,
12,1778100815.9767444,2,41045,,,,
12,1778100815.9859927,2,41055,,,,
12,1778100815.9981961,2,41065,,,,
12,1778100816.006024,2,41075,,,,
12,1778100816.0154495,2,41085,,,,
12,1778100816.029096,2,41095,,,,
12,1778100816.0354474,2,41105,,,,
12,1778100816.0455499,2,41115,,,,
12,1778100816.0623124,2,41125,,,,
12,1778100816.066875,2,41135,,,,
12,1778100816.0767722,2,41145,,,,
12,1778100816.0857,2,41155,,,,
12,1778100816.0954123,2,41165,,,,
12,1778100816.1068063,2,41175,,,,
12,1778100816.1199188,2,41185,,,,
12,1778100816.127572,2,41195,,,,
12,1778100816.135523,2,41205,,,,
12,1778100816.1454504,2,41215,,,,
12,1778100816.1576862,2,41225,,,,
12,1778100816.1701488,2,41235,,,,
12,1778100816.1751075,2,41245,,,,
12,1778100816.1856043,2,41255,,,,
12,1778100816.1954663,2,41265,,,,
12,1778100816.205846,2,41275,,,,
12,1778100816.2157624,2,41285,,,,
12,1778100816.2306902,2,41295,,,,
12,1778100816.2364216,2,41305,,,,
12,1778100816.2486725,2,41315,,,,
12,1778100816.2567883,2,41325,,,,
12,1778100816.2669153,2,41335,,,,
12,1778100816.2756221,2,41345,,,,
12,1778100816.2856166,2,41355,,,,
12,1778100816.2953744,2,41365,,,,
12,1778100816.3056672,2,41375,,,,
12,1778100816.3157194,2,41385,,,,
12,1778100816.3322,2,41395,,,,
12,1778100816.344445,2,41405,,,,
12,1778100816.3481114,2,41415,,,,
12,1778100816.360128,2,41425,,,,
12,1778100816.3667996,2,41435,,,,
12,1778100816.3754852,2,41445,,,,
12,1778100816.3860087,2,41455,,,,
12,1778100816.398947,2,41465,,,,
12,1778100816.4104075,2,41475,,,,
12,1778100816.415655,2,41485,,,,
12,1778100816.4254613,2,41495,,,,
12,1778100816.4354136,2,41505,,,,
12,1778100816.4457042,2,41515,,,,
12,1778100816.4580708,2,41525,,,,
12,1778100816.468808,2,41535,,,,
12,1778100816.475233,2,41545,,,,
12,1778100816.4878979,2,41555,,,,
12,1778100816.4968097,2,41565,,,,
12,1778100816.5066524,2,41575,,,,
12,1778100816.5157528,2,41585,,,,
12,1778100816.5255675,2,41595,,,,
12,1778100816.541026,2,41605,,,,
12,1778100816.5455668,2,41615,,,,
12,1778100816.5554488,2,41625,,,,
12,1778100816.5727422,2,41635,,,,
12,1778100816.5755587,2,41645,,,,
12,1778100816.585339,2,41655,,,,
12,1778100816.5955405,2,41665,,,,
12,1778100816.6057694,2,41675,,,,
12,1778100816.6157618,2,41685,,,,
12,1778100816.6318681,2,41695,,,,
12,1778100816.6361861,2,41705,,,,
12,1778100816.65029,2,41715,,,,
12,1778100816.6568215,2,41725,,,,
12,1778100816.6689286,2,41735,,,,
12,1778100816.6779068,2,41745,,,,
12,1778100816.6856387,2,41755,,,,
12,1778100816.6961067,2,41765,,,,
12,1778100816.7053535,2,41775,,,,
12,1778100816.7165463,2,41785,,,,
12,1778100816.7254553,2,41795,,,,
12,1778100816.7379081,2,41805,,,,
12,1778100816.7471626,2,41815,,,,
12,1778100816.7565784,2,41825,,,,
12,1778100816.7857797,2,41835,,,,
12,1778100816.7858064,2,41845,,,,
12,1778100816.7940814,2,41855,,,,
12,1778100816.7978356,2,41865,,,,
12,1778100816.806949,2,41875,,,,
12,1778100816.818153,2,41885,,,,
12,1778100816.826863,2,41895,,,,
12,1778100816.8356771,2,41905,,,,
12,1778100816.8483865,2,41915,,,,
12,1778100816.8556354,2,41925,,,,
12,1778100816.8658206,2,41935,,,,
12,1778100816.8771732,2,41945,,,,
12,1778100816.8876133,2,41955,,,,
12,1778100816.895013,2,41965,,,,
12,1778100816.9103465,2,41975,,,,
12,1778100816.9228141,2,41985,,,,
12,1778100816.9266489,2,41995,,,,
12,1778100816.9369924,2,42005,,,,
12,1778100816.9464602,2,42015,,,,
12,1778100816.9576514,2,42025,,,,
12,1778100816.9663804,2,42035,,,,
12,1778100816.975895,2,42045,,,,
12,1778100816.9855735,2,42055,,,,
12,1778100816.9954681,2,42065,,,,
12,1778100817.0054157,2,42075,,,,
12,1778100817.0152144,2,42085,,,,
12,1778100817.0257292,2,42095,,,,
12,1778100817.0364985,2,42105,,,,
12,1778100817.0541313,2,42115,,,,
12,1778100817.0554612,2,42125,,,,
12,1778100817.0658581,2,42135,,,,
12,1778100817.0779467,2,42145,,,,
12,1778100817.0854824,2,42155,,,,
12,1778100817.0985787,2,42165,,,,
12,1778100817.1057572,2,42175,,,,
12,1778100817.1164408,2,42185,,,,
12,1778100817.1258595,2,42195,,,,
12,1778100817.1354806,2,42205,,,,
12,1778100817.147661,2,42215,,,,
12,1778100817.1561801,2,42225,,,,
12,1778100817.1659079,2,42235,,,,
12,1778100817.178077,2,42245,,,,
12,1778100817.1953816,2,42255,,,,
12,1778100817.195411,2,42265,,,,
12,1778100817.2059195,2,42275,,,,
12,1778100817.217786,2,42285,,,,
12,1778100817.22662,2,42295,,,,
12,1778100817.2366307,2,42305,,,,
12,1778100817.251684,2,42315,,,,
12,1778100817.2601037,2,42325,,,,
12,1778100817.2654903,2,42335,,,,
12,1778100817.2761264,2,42345,,,,
12,1778100817.2869797,2,42355,,,,
12,1778100817.2953126,2,42365,,,,
12,1778100817.3058126,2,42375,,,,
12,1778100817.3151374,2,42385,,,,
12,1778100817.3255613,2,42395,,,,
12,1778100817.3378646,2,42405,,,,
12,1778100817.346096,2,42415,,,,
12,1778100817.3579853,2,42425,,,,
12,1778100817.365379,2,42435,,,,
12,1778100817.3769724,2,42445,,,,
12,1778100817.3931465,2,42455,,,,
12,1778100817.3958037,2,42465,,,,
12,1778100817.405617,2,42475,,,,
12,1778100817.4158413,2,42485,,,,
12,1778100817.4255354,2,42495,,,,
12,1778100817.4361935,2,42505,,,,
12,1778100817.4547715,2,42515,,,,
12,1778100817.4641492,2,42525,,,,
12,1778100817.470528,2,42535,,,,
12,1778100817.4788291,2,42545,,,,
12,1778100817.4952497,2,42555,,,,
12,1778100817.4958215,2,42565,,,,
12,1778100817.506585,2,42575,,,,
12,1778100817.5157223,2,42585,,,,
12,1778100817.5255513,2,42595,,,,
12,1778100817.535674,2,42605,,,,
12,1778100817.545627,2,42615,,,,
12,1778100817.5616965,2,42625,,,,
12,1778100817.5667562,2,42635,,,,
12,1778100817.575531,2,42645,,,,
12,1778100817.5858245,2,42655,,,,
12,1778100817.5955718,2,42665,,,,
12,1778100817.6054003,2,42675,,,,
12,1778100817.6155317,2,42685,,,,
12,1778100817.6266038,2,42695,,,,
12,1778100817.6362407,2,42705,,,,
12,1778100817.6501827,2,42715,,,,
12,1778100817.6599274,2,42725,,,,
12,1778100817.665441,2,42735,,,,
12,1778100817.676891,2,42745,,,,
12,1778100817.6867802,2,42755,,,,
12,1778100817.7007735,2,42765,,,,
12,1778100817.7069683,2,42775,,,,
12,1778100817.7176788,2,42785,,,,
12,1778100817.7265396,2,42795,,,,
12,1778100817.7353876,2,42805,,,,
12,1778100817.745763,2,42815,,,,
12,1778100817.7601867,2,42825,,,,
12,1778100817.7678556,2,42835,,,,
12,1778100817.7755086,2,42845,,,,
12,1778100817.7861035,2,42855,,,,
12,1778100817.796084,2,42865,,,,
12,1778100817.8068457,2,42875,,,,
12,1778100817.815459,2,42885,,,,
12,1778100817.8255134,2,42895,,,,
12,1778100817.8355381,2,42905,,,,
12,1778100817.8512464,2,42915,,,,
12,1778100817.8551035,2,42925,,,,
12,1778100817.8690648,2,42935,,,,
12,1778100817.875398,2,42945,,,,
12,1778100817.8859556,2,42955,,,,
12,1778100817.895852,2,42965,,,,
12,1778100817.908035,2,42975,,,,
12,1778100817.9159327,2,42985,,,,
12,1778100817.9277885,2,42995,,,,
12,1778100817.9354758,2,43005,,,,
12,1778100817.9462273,2,43015,,,,
12,1778100817.9577143,2,43025,,,,
12,1778100817.9668455,2,43035,,,,
12,1778100817.976129,2,43045,,,,
12,1778100817.9855452,2,43055,,,,
12,1778100817.99744,2,43065,,,,
12,1778100818.0066547,2,43075,,,,
12,1778100818.0153964,2,43085,,,,
12,1778100818.0257206,2,43095,,,,
12,1778100818.0356948,2,43105,,,,
12,1778100818.0488524,2,43115,,,,
12,1778100818.057175,2,43125,,,,
12,1778100818.0670514,2,43135,,,,
12,1778100818.0828998,2,43145,,,,
12,1778100818.0927544,2,43155,,,,
12,1778100818.10378,2,43165,,,,
12,1778100818.1098232,2,43175,,,,
12,1778100818.1170254,2,43185,,,,
12,1778100818.127003,2,43195,,,,
12,1778100818.1387062,2,43205,,,,
12,1778100818.148049,2,43215,,,,
12,1778100818.1557033,2,43225,,,,
12,1778100818.1755643,2,43235,,,,
12,1778100818.175716,2,43245,,,,
12,1778100818.1871564,2,43255,,,,
12,1778100818.1967096,2,43265,,,,
12,1778100818.205912,2,43275,,,,
12,1778100818.2154493,2,43285,,,,
12,1778100818.226735,2,43295,,,,
12,1778100818.235175,2,43305,,,,
12,1778100818.251072,2,43315,,,,
12,1778100818.2586238,2,43325,,,,
12,1778100818.265684,2,43335,,,,
12,1778100818.2786477,2,43345,,,,
12,1778100818.2853522,2,43355,,,,
12,1778100818.295091,2,43365,,,,
12,1778100818.306154,2,43375,,,,
12,1778100818.3156,2,43385,,,,
12,1778100818.3276606,2,43395,,,,
12,1778100818.3360395,2,43405,,,,
12,1778100818.3467762,2,43415,,,,
12,1778100818.3556905,2,43425,,,,
12,1778100818.373799,2,43435,,,,
12,1778100818.3789074,2,43445,,,,
12,1778100818.395,2,43455,,,,
12,1778100818.3968298,2,43465,,,,
12,1778100818.4194343,2,43475,,,,
12,1778100818.420955,2,43485,,,,
12,1778100818.4253933,2,43495,,,,
12,1778100818.4352481,2,43505,,,,
12,1778100818.4455013,2,43515,,,,
12,1778100818.4556875,2,43525,,,,
12,1778100818.4688532,2,43535,,,,
12,1778100818.4836946,2,43545,,,,
12,1778100818.490739,2,43555,,,,
12,1778100818.495134,2,43565,,,,
12,1778100818.5056672,2,43575,,,,
12,1778100818.5208154,2,43585,,,,
12,1778100818.525551,2,43595,,,,
12,1778100818.5353858,2,43605,,,,
12,1778100818.546089,2,43615,,,,
12,1778100818.5551074,2,43625,,,,
12,1778100818.5665946,2,43635,,,,
12,1778100818.575358,2,43645,,,,
12,1778100818.5854511,2,43655,,,,
12,1778100818.595339,2,43665,,,,
12,1778100818.6098557,2,43675,,,,
12,1778100818.6248229,2,43685,,,,
12,1778100818.6263032,2,43695,,,,
12,1778100818.6359527,2,43705,,,,
12,1778100818.645403,2,43715,,,,
12,1778100818.6566992,2,43725,,,,
12,1778100818.6727746,2,43735,,,,
12,1778100818.6770504,2,43745,,,,
12,1778100818.6885304,2,43755,,,,
12,1778100818.6952434,2,43765,,,,
12,1778100818.7051282,2,43775,,,,
12,1778100818.7260706,2,43785,,,,
12,1778100818.7279804,2,43795,,,,
12,1778100818.7351575,2,43805,,,,
12,1778100818.752755,2,43815,,,,
12,1778100818.7556465,2,43825,,,,
12,1778100818.7681696,2,43835,,,,
12,1778100818.777781,2,43845,,,,
12,1778100818.7908628,2,43855,,,,
12,1778100818.7978463,2,43865,,,,
12,1778100818.8058162,2,43875,,,,
12,1778100818.817891,2,43885,,,,
12,1778100818.8275015,2,43895,,,,
12,1778100818.8352675,2,43905,,,,
12,1778100818.8453748,2,43915,,,,
12,1778100818.8679395,2,43925,,,,
12,1778100818.8698604,2,43935,,,,
12,1778100818.8780358,2,43945,,,,
12,1778100818.888614,2,43955,,,,
12,1778100818.9098651,2,43965,,,,
12,1778100818.9127293,2,43975,,,,
12,1778100818.9156115,2,43985,,,,
12,1778100818.9271247,2,43995,,,,
12,1778100818.9360993,2,44005,,,,
12,1778100818.9468565,2,44015,,,,
12,1778100818.9566941,2,44025,,,,
12,1778100818.967066,2,44035,,,,
12,1778100818.9756882,2,44045,,,,
12,1778100818.9856586,2,44055,,,,
12,1778100818.9954371,2,44065,,,,
12,1778100819.0051734,2,44075,,,,
12,1778100819.0155034,2,44085,,,,
12,1778100819.0280852,2,44095,,,,
12,1778100819.035162,2,44105,,,,
12,1778100819.0468926,2,44115,,,,
12,1778100819.0551798,2,44125,,,,
12,1778100819.065702,2,44135,,,,
12,1778100819.0765514,2,44145,,,,
12,1778100819.0875475,2,44155,,,,
12,1778100819.103321,2,44165,,,,
12,1778100819.1064248,2,44175,,,,
12,1778100819.1176615,2,44185,,,,
12,1778100819.1261892,2,44195,,,,
12,1778100819.135537,2,44205,,,,
12,1778100819.1454968,2,44215,,,,
12,1778100819.155277,2,44225,,,,
12,1778100819.1654775,2,44235,,,,
12,1778100819.1758392,2,44245,,,,
12,1778100819.1866398,2,44255,,,,
12,1778100819.2055705,2,44265,,,,
12,1778100819.2058437,2,44275,,,,
12,1778100819.2151606,2,44285,,,,
12,1778100819.2288322,2,44295,,,,
12,1778100819.2397685,2,44305,,,,
12,1778100819.2454658,2,44315,,,,
12,1778100819.2551227,2,44325,,,,
12,1778100819.2653153,2,44335,,,,
12,1778100819.2764282,2,44345,,,,
12,1778100819.2854548,2,44355,,,,
12,1778100819.2952201,2,44365,,,,
12,1778100819.3076005,2,44375,,,,
12,1778100819.3152218,2,44385,,,,
12,1778100819.3253553,2,44395,,,,
12,1778100819.341574,2,44405,,,,
12,1778100819.346514,2,44415,,,,
12,1778100819.3607452,2,44425,,,,
12,1778100819.3656182,2,44435,,,,
12,1778100819.3786592,2,44445,,,,
12,1778100819.3856883,2,44455,,,,
12,1778100819.4012537,2,44465,,,,
12,1778100819.4112775,2,44475,,,,
12,1778100819.4158165,2,44485,,,,
12,1778100819.425592,2,44495,,,,
12,1778100819.4389327,2,44505,,,,
12,1778100819.4457715,2,44515,,,,
12,1778100819.463175,2,44525,,,,
12,1778100819.465709,2,44535,,,,
12,1778100819.4779027,2,44545,,,,
12,1778100819.4868603,2,44555,,,,
12,1778100819.4988952,2,44565,,,,
12,1778100819.513951,2,44575,,,,
12,1778100819.5158608,2,44585,,,,
12,1778100819.5260737,2,44595,,,,
12,1778100819.5404985,2,44605,,,,
12,1778100819.5455062,2,44615,,,,
12,1778100819.5558414,2,44625,,,,
12,1778100819.5655584,2,44635,,,,
12,1778100819.5752223,2,44645,,,,
12,1778100819.5861194,2,44655,,,,
12,1778100819.5956528,2,44665,,,,
12,1778100819.605763,2,44675,,,,
12,1778100819.6182346,2,44685,,,,
12,1778100819.630417,2,44695,,,,
12,1778100819.6359532,2,44705,,,,
12,1778100819.6482959,2,44715,,,,
12,1778100819.65663,2,44725,,,,
12,1778100819.6651604,2,44735,,,,
12,1778100819.675348,2,44745,,,,
12,1778100819.6862276,2,44755,,,,
12,1778100819.6961124,2,44765,,,,
12,1778100819.7079842,2,44775,,,,
12,1778100819.719903,2,44785,,,,
12,1778100819.7272792,2,44795,,,,
12,1778100819.7428792,2,44805,,,,
12,1778100819.7455707,2,44815,,,,
12,1778100819.7589808,2,44825,,,,
12,1778100819.7667992,2,44835,,,,
12,1778100819.7751296,2,44845,,,,
12,1778100819.787782,2,44855,,,,
12,1778100819.796642,2,44865,,,,
12,1778100819.8186743,2,44875,,,,
12,1778100819.8214042,2,44885,,,,
12,1778100819.8256917,2,44895,,,,
12,1778100819.835122,2,44905,,,,
12,1778100819.8471498,2,44915,,,,
12,1778100819.855274,2,44925,,,,
12,1778100819.8669736,2,44935,,,,
12,1778100819.8825984,2,44945,,,,
12,1778100819.8860922,2,44955,,,,
12,1778100819.898857,2,44965,,,,
12,1778100819.9060585,2,44975,,,,
12,1778100819.9158747,2,44985,,,,
12,1778100819.9263065,2,44995,,,,
12,1778100819.9387329,2,45005,,,,
12,1778100819.9467986,2,45015,,,,
12,1778100819.9558728,2,45025,,,,
12,1778100819.9655182,2,45035,,,,
12,1778100819.9752011,2,45045,,,,
12,1778100819.9854722,2,45055,,,,
12,1778100819.997207,2,45065,,,,
12,1778100820.0052621,2,45075,,,,
12,1778100820.01526,2,45085,,,,
12,1778100820.0254302,2,45095,,,,
12,1778100820.037812,2,45105,,,,
12,1778100820.0458138,2,45115,,,,
12,1778100820.0551953,2,45125,,,,
12,1778100820.065592,2,45135,,,,
12,1778100820.0818777,2,45145,,,,
12,1778100820.0863369,2,45155,,,,
12,1778100820.095716,2,45165,,,,
12,1778100820.1069937,2,45175,,,,
12,1778100820.1170692,2,45185,,,,
12,1778100820.1262312,2,45195,,,,
12,1778100820.1356697,2,45205,,,,
12,1778100820.1469967,2,45215,,,,
12,1778100820.158017,2,45225,,,,
12,1778100820.1767943,2,45235,,,,
12,1778100820.1768224,2,45245,,,,
12,1778100820.1907556,2,45255,,,,
12,1778100820.1978414,2,45265,,,,
12,1778100820.2085087,2,45275,,,,
12,1778100820.2207146,2,45285,,,,
12,1778100820.229763,2,45295,,,,
12,1778100820.2368333,2,45305,,,,
12,1778100820.2454033,2,45315,,,,
12,1778100820.2565172,2,45325,,,,
12,1778100820.265349,2,45335,,,,
12,1778100820.2754974,2,45345,,,,
12,1778100820.2867954,2,45355,,,,
12,1778100820.2997015,2,45365,,,,
12,1778100820.305567,2,45375,,,,
12,1778100820.3183985,2,45385,,,,
12,1778100820.327691,2,45395,,,,
12,1778100820.335297,2,45405,,,,
12,1778100820.3464386,2,45415,,,,
12,1778100820.3557508,2,45425,,,,
12,1778100820.3697703,2,45435,,,,
12,1778100820.3757691,2,45445,,,,
12,1778100820.38538,2,45455,,,,
12,1778100820.3951607,2,45465,,,,
12,1778100820.4055529,2,45475,,,,
12,1778100820.416223,2,45485,,,,
12,1778100820.432496,2,45495,,,,
12,1778100820.4352584,2,45505,,,,
12,1778100820.4484248,2,45515,,,,
12,1778100820.4568367,2,45525,,,,
12,1778100820.4669108,2,45535,,,,
12,1778100820.4768436,2,45545,,,,
12,1778100820.4855354,2,45555,,,,
12,1778100820.4954967,2,45565,,,,
12,1778100820.5067065,2,45575,,,,
12,1778100820.5154076,2,45585,,,,
12,1778100820.5268478,2,45595,,,,
12,1778100820.5354266,2,45605,,,,
12,1778100820.5456176,2,45615,,,,
12,1778100820.5627346,2,45625,,,,
12,1778100820.5698798,2,45635,,,,
12,1778100820.5752165,2,45645,,,,
12,1778100820.5853493,2,45655,,,,
12,1778100820.5998588,2,45665,,,,
12,1778100820.6067598,2,45675,,,,
12,1778100820.6166594,2,45685,,,,
12,1778100820.625778,2,45695,,,,
12,1778100820.6399167,2,45705,,,,
12,1778100820.6537802,2,45715,,,,
12,1778100820.6559827,2,45725,,,,
12,1778100820.6670065,2,45735,,,,
12,1778100820.675352,2,45745,,,,
12,1778100820.6855211,2,45755,,,,
12,1778100820.6956775,2,45765,,,,
12,1778100820.7055094,2,45775,,,,
12,1778100820.7188694,2,45785,,,,
12,1778100820.7253175,2,45795,,,,
12,1778100820.7424955,2,45805,,,,
12,1778100820.7475917,2,45815,,,,
12,1778100820.757855,2,45825,,,,
12,1778100820.7657256,2,45835,,,,
12,1778100820.7794678,2,45845,,,,
12,1778100820.7927713,2,45855,,,,
12,1778100820.7951527,2,45865,,,,
12,1778100820.8051107,2,45875,,,,
12,1778100820.8156326,2,45885,,,,
12,1778100820.825438,2,45895,,,,
12,1778100820.8389325,2,45905,,,,
12,1778100820.8455188,2,45915,,,,
12,1778100820.858933,2,45925,,,,
12,1778100820.868019,2,45935,,,,
12,1778100820.8824854,2,45945,,,,
12,1778100820.8855915,2,45955,,,,
12,1778100820.8974533,2,45965,,,,
12,1778100820.9052582,2,45975,,,,
12,1778100820.916748,2,45985,,,,
12,1778100820.92691,2,45995,,,,
12,1778100820.9418519,2,46005,,,,
12,1778100820.9477437,2,46015,,,,
12,1778100820.9591095,2,46025,,,,
12,1778100820.975044,2,46035,,,,
12,1778100820.9799635,2,46045,,,,
12,1778100820.9869826,2,46055,,,,
12,1778100820.998195,2,46065,,,,
12,1778100821.005156,2,46075,,,,
12,1778100821.0156672,2,46085,,,,
12,1778100821.0257344,2,46095,,,,
12,1778100821.0357492,2,46105,,,,
12,1778100821.0499067,2,46115,,,,
12,1778100821.0552366,2,46125,,,,
12,1778100821.0667686,2,46135,,,,
12,1778100821.0787838,2,46145,,,,
12,1778100821.08563,2,46155,,,,
12,1778100821.0951838,2,46165,,,,
12,1778100821.1059513,2,46175,,,,
12,1778100821.141079,2,46185,,,,
12,1778100821.157137,2,46195,,,,
12,1778100821.1668944,2,46205,,,,
12,1778100821.1669178,2,46215,,,,
12,1778100821.1669295,2,46225,,,,
12,1778100821.1669395,2,46235,,,,
12,1778100821.1789913,2,46245,,,,
12,1778100821.1858654,2,46255,,,,
12,1778100821.1958036,2,46265,,,,
12,1778100821.2083778,2,46275,,,,
12,1778100821.2168343,2,46285,,,,
12,1778100821.2263324,2,46295,,,,
12,1778100821.2367957,2,46305,,,,
12,1778100821.2474027,2,46315,,,,
12,1778100821.2551243,2,46325,,,,
12,1778100821.2651439,2,46335,,,,
12,1778100821.2804875,2,46345,,,,
12,1778100821.2854223,2,46355,,,,
12,1778100821.2952237,2,46365,,,,
12,1778100821.3096135,2,46375,,,,
12,1778100821.3171751,2,46385,,,,
12,1778100821.327569,2,46395,,,,
12,1778100821.3356874,2,46405,,,,
12,1778100821.3479204,2,46415,,,,
12,1778100821.356292,2,46425,,,,
12,1778100821.3659127,2,46435,,,,
12,1778100821.3797002,2,46445,,,,
12,1778100821.38959,2,46455,,,,
12,1778100821.3956125,2,46465,,,,
12,1778100821.4055736,2,46475,,,,
12,1778100821.4152682,2,46485,,,,
12,1778100821.4279516,2,46495,,,,
12,1778100821.435916,2,46505,,,,
12,1778100821.4521224,2,46515,,,,
12,1778100821.4568872,2,46525,,,,
12,1778100821.4666314,2,46535,,,,
12,1778100821.4888632,2,46545,,,,
12,1778100821.490669,2,46555,,,,
12,1778100821.4950988,2,46565,,,,
12,1778100821.5085342,2,46575,,,,
12,1778100821.516075,2,46585,,,,
12,1778100821.5273721,2,46595,,,,
12,1778100821.5357063,2,46605,,,,
12,1778100821.5454774,2,46615,,,,
12,1778100821.5555928,2,46625,,,,
12,1778100821.5660849,2,46635,,,,
12,1778100821.5894778,2,46645,,,,
12,1778100821.5933492,2,46655,,,,
12,1778100821.5963473,2,46665,,,,
12,1778100821.608815,2,46675,,,,
12,1778100821.6153579,2,46685,,,,
12,1778100821.6259868,2,46695,,,,
12,1778100821.6388364,2,46705,,,,
12,1778100821.6468728,2,46715,,,,
12,1778100821.6675851,2,46725,,,,
12,1778100821.6678212,2,46735,,,,
12,1778100821.6751373,2,46745,,,,
12,1778100821.6940796,2,46755,,,,
12,1778100821.6959913,2,46765,,,,
12,1778100821.7116058,2,46775,,,,
12,1778100821.71637,2,46785,,,,
